date,household_id,daily_consumption_liters,pressure_psi,temperature_celsius,population_density
2024-02-19,HH0485,316.61,41.47,25.33,3547
2024-01-23,HH0484,422.29,45.19,26.66,5644
2024-02-10,HH0362,246.79,52.75,23.35,7351
2024-02-08,HH0448,617.51,52.62,18.97,9687
2024-05-02,HH0325,282.99,51.64,33.89,8708
2024-02-15,HH0415,399.26,59.45,34.82,8274
2024-04-05,HH0403,1012.8,50.14,27.49,8054
2024-06-07,HH0282,279.42,48.08,33.43,8712
2024-04-23,HH0087,291.74,51.23,37.07,5700
2024-04-15,HH0095,392.54,47.34,22.97,8983
2024-01-14,HH0125,358.64,48.25,25.67,9971
2024-04-09,HH0074,308.73,47.93,27.74,8163
2024-05-21,HH0014,243.13,58.21,32.21,9367
2024-06-24,HH0231,336.04,55.09,29.91,3238
2024-03-05,HH0222,220.98,46.76,28.49,4933
2024-04-11,HH0205,240.48,51.12,28.97,2689
2024-04-22,HH0056,293.52,54.3,23.92,7102
2024-03-11,HH0392,297.58,51.98,31.51,4413
2024-04-09,HH0475,221.77,52.85,21.46,2938
2024-02-12,HH0080,303.93,53.63,29.2,6257
2024-03-06,HH0334,294.51,49.13,25.0,1125
2024-01-10,HH0188,372.95,49.03,27.07,4195
2024-03-08,HH0069,310.9,43.9,26.91,1748
2024-02-28,HH0204,332.31,48.07,14.14,5191
2024-03-25,HH0309,354.73,60.5,29.63,3492
2024-04-03,HH0001,281.04,58.46,28.11,3872
2024-04-04,HH0250,348.54,51.26,30.41,5947
2024-02-17,HH0481,361.45,54.09,18.47,4217
2024-01-31,HH0359,248.81,48.21,27.24,8744
2024-04-14,HH0032,327.62,52.19,22.33,1784
2024-01-26,HH0489,265.35,45.01,24.75,2630
2024-04-11,HH0471,317.99,52.95,28.81,5152
2024-06-23,HH0157,251.85,51.08,26.61,6101
2024-04-06,HH0331,238.3,50.95,20.62,5633
2024-01-13,HH0154,372.63,40.62,21.39,8375
2024-06-18,HH0424,276.96,46.59,27.75,7379
2024-04-05,HH0036,222.66,57.92,31.95,6612
2024-02-27,HH0479,263.86,43.91,28.34,3645
2024-06-22,HH0300,244.67,52.29,31.45,1034
2024-05-10,HH0310,293.33,51.27,27.6,4029
2024-06-26,HH0364,302.91,44.57,21.59,1597
2024-03-06,HH0263,299.84,51.69,41.29,1233
2024-01-21,HH0371,689.43,45.74,22.29,5003
2024-04-21,HH0029,305.75,43.67,21.28,2465
2024-06-12,HH0407,332.34,55.15,17.93,8952
2024-01-27,HH0192,298.65,56.25,28.93,8669
2024-03-17,HH0003,296.46,49.87,30.75,8476
2024-04-04,HH0497,327.54,52.65,24.5,2715
2024-06-16,HH0187,357.23,46.81,22.47,6252
2024-05-25,HH0164,264.44,50.97,25.33,3475
2024-01-29,HH0258,313.23,44.87,23.4,4244
2024-01-02,HH0132,283.89,48.54,25.23,9687
2024-04-03,HH0313,344.68,54.61,22.66,5346
2024-01-25,HH0049,320.16,55.25,27.43,1137
2024-05-27,HH0379,250.66,42.64,24.57,9361
2024-02-07,HH0478,297.74,41.58,20.34,9614
2024-05-13,HH0057,303.69,42.07,27.49,1229
2024-05-29,HH0142,223.17,53.7,26.84,4362
2024-06-02,HH0242,344.9,53.77,20.71,7655
2024-01-06,HH0229,359.27,54.96,24.7,4044
2024-06-03,HH0100,319.17,43.63,29.09,2806
2024-04-19,HH0217,308.38,53.38,19.87,6339
2024-01-03,HH0464,337.24,52.71,27.11,8320
2024-03-03,HH0324,241.22,54.4,17.11,7843
2024-04-18,HH0324,328.6,51.28,26.31,2100
2024-03-27,HH0418,222.62,53.63,26.55,2641
2024-01-31,HH0187,210.23,49.34,33.95,1046
2024-02-20,HH0475,272.63,48.69,26.71,2589
2024-02-03,HH0325,366.42,58.3,26.85,7567
2024-01-22,HH0100,331.11,49.1,29.22,1983
2024-01-24,HH0190,232.33,50.78,26.03,8521
2024-05-25,HH0289,275.32,57.31,23.62,7684
2024-03-04,HH0131,205.91,59.91,25.12,3714
2024-04-09,HH0025,296.61,48.62,21.48,7698
2024-06-28,HH0384,273.91,46.09,28.06,9707
2024-04-17,HH0421,328.43,48.21,32.74,4685
2024-05-14,HH0452,293.91,52.02,27.77,5947
2024-05-25,HH0477,352.28,47.07,29.93,2293
2024-06-20,HH0468,404.84,62.06,27.84,8579
2024-05-02,HH0382,346.1,54.26,29.52,8736
2024-01-04,HH0240,273.84,56.32,24.87,5767
2024-04-11,HH0475,292.19,45.12,27.73,1631
2024-05-23,HH0091,222.73,44.47,25.23,4586
2024-03-12,HH0241,248.94,49.89,27.86,6142
2024-05-17,HH0129,274.8,40.66,24.74,9730
2024-06-11,HH0216,296.07,57.35,22.0,9042
2024-03-07,HH0106,279.05,52.78,20.37,6321
2024-04-01,HH0293,414.75,54.07,23.18,3615
2024-05-03,HH0086,312.97,44.4,28.25,7516
2024-06-24,HH0483,371.34,51.46,33.66,3101
2024-05-04,HH0311,285.93,50.4,22.99,3943
2024-05-27,HH0399,327.41,40.34,21.37,5403
2024-05-22,HH0235,227.2,55.64,28.34,7799
2024-06-12,HH0242,351.83,56.67,19.45,5101
2024-04-18,HH0497,350.91,54.9,15.31,5852
2024-05-23,HH0194,236.3,52.48,31.41,7887
2024-01-21,HH0424,274.94,49.61,22.81,3943
2024-05-10,HH0413,290.65,43.12,28.81,9124
2024-02-22,HH0496,287.9,52.42,24.63,7368
2024-06-09,HH0353,271.43,53.92,25.33,7752
2024-04-13,HH0355,268.67,50.09,28.84,1848
2024-06-28,HH0437,313.48,51.84,23.4,8996
2024-03-05,HH0127,309.99,56.46,13.51,5148
2024-01-19,HH0462,268.63,52.99,29.57,3432
2024-01-07,HH0399,299.0,51.62,25.13,1617
2024-04-09,HH0314,395.44,43.29,23.82,4360
2024-03-28,HH0124,275.64,52.58,16.06,5715
2024-06-21,HH0344,234.79,59.81,31.41,8738
2024-01-15,HH0131,307.7,51.65,17.58,1696
2024-02-27,HH0194,279.93,50.96,36.32,1257
2024-02-29,HH0342,287.95,50.53,29.06,7076
2024-05-11,HH0163,253.29,48.6,25.59,2596
2024-05-30,HH0092,331.97,40.33,18.19,9010
2024-01-01,HH0493,262.95,43.92,24.3,7473
2024-06-13,HH0221,710.86,43.44,24.06,9148
2024-06-05,HH0329,338.7,55.4,25.08,2958
2024-04-11,HH0074,249.91,53.35,18.34,6035
2024-05-04,HH0012,407.39,48.47,18.5,1390
2024-01-12,HH0406,273.4,46.61,23.8,4503
2024-01-31,HH0204,332.9,58.38,21.47,6978
2024-05-06,HH0448,275.33,52.45,20.64,9828
2024-04-15,HH0413,344.88,51.96,25.45,1395
2024-06-27,HH0234,306.44,49.21,28.77,8947
2024-01-19,HH0278,305.64,44.81,17.55,3091
2024-03-16,HH0214,210.29,47.36,31.24,5403
2024-04-12,HH0478,226.42,47.0,25.32,1939
2024-03-09,HH0384,232.51,56.93,27.22,9687
2024-06-18,HH0497,333.95,58.49,21.65,2669
2024-05-28,HH0164,264.33,52.18,30.09,8228
2024-06-11,HH0337,272.77,53.79,29.01,9065
2024-02-18,HH0029,327.03,43.02,24.03,9956
2024-04-03,HH0234,292.66,42.55,25.74,9616
2024-03-13,HH0462,293.95,55.67,26.41,5042
2024-04-27,HH0248,280.11,42.86,23.08,4993
2024-01-03,HH0107,331.59,42.18,28.4,8949
2024-05-10,HH0366,327.98,54.94,24.37,7763
2024-03-28,HH0288,199.65,54.48,20.61,7201
2024-04-24,HH0088,300.92,53.23,28.77,9904
2024-02-26,HH0199,555.03,53.04,25.08,7642
2024-03-09,HH0219,307.88,56.11,34.43,9018
2024-03-28,HH0221,251.67,49.85,23.96,6982
2024-06-23,HH0470,263.36,45.74,25.33,6706
2024-02-10,HH0389,264.16,51.91,24.59,8909
2024-04-21,HH0209,323.91,54.05,18.68,3947
2024-06-27,HH0159,295.93,55.74,31.25,4093
2024-03-20,HH0372,392.14,51.31,28.02,8780
2024-03-03,HH0437,285.24,54.93,25.36,5814
2024-04-02,HH0021,305.36,48.22,27.39,9806
2024-06-23,HH0042,236.56,58.96,30.76,3993
2024-01-29,HH0390,301.51,53.12,22.39,2387
2024-01-07,HH0358,292.11,51.67,27.03,6205
2024-04-09,HH0018,274.68,66.11,25.12,2229
2024-02-01,HH0049,289.39,55.95,29.93,5582
2024-04-08,HH0288,245.59,63.62,25.28,3631
2024-06-15,HH0200,195.36,40.18,21.2,1502
2024-02-19,HH0138,336.21,48.06,28.03,1939
2024-06-16,HH0144,325.66,47.01,28.8,2979
2024-02-24,HH0444,391.0,50.97,24.67,1268
2024-04-03,HH0253,800.62,51.05,22.12,1695
2024-06-01,HH0409,256.06,51.98,22.39,9939
2024-04-17,HH0107,225.39,55.98,19.92,9578
2024-03-17,HH0258,296.46,52.56,21.17,2061
2024-01-07,HH0459,384.15,49.31,20.55,5504
2024-04-03,HH0436,370.04,56.11,20.9,6967
2024-01-27,HH0443,213.12,47.57,28.5,7067
2024-03-11,HH0363,355.85,42.65,19.31,1585
2024-04-07,HH0168,441.55,54.94,25.91,4097
2024-02-13,HH0020,303.56,57.28,28.87,8843
2024-01-03,HH0302,270.84,51.25,22.85,8019
2024-01-09,HH0058,335.05,54.38,22.86,1007
2024-05-07,HH0127,230.22,50.48,28.73,5001
2024-06-15,HH0359,242.41,52.01,29.81,7156
2024-06-05,HH0023,379.09,58.0,19.61,1302
2024-01-04,HH0246,335.8,48.23,18.78,7886
2024-04-13,HH0270,351.65,45.84,27.21,9510
2024-01-04,HH0247,363.58,49.32,30.29,9955
2024-06-04,HH0484,220.53,46.2,26.3,5996
2024-06-22,HH0255,253.13,42.76,25.34,8290
2024-02-06,HH0459,298.72,48.61,36.52,5514
2024-05-29,HH0387,249.78,52.9,25.01,8059
2024-05-12,HH0040,335.53,45.42,23.0,6648
2024-03-16,HH0476,300.33,48.28,21.82,2160
2024-02-16,HH0191,285.96,49.44,31.7,8117
2024-01-07,HH0417,203.62,53.27,32.18,3021
2024-01-08,HH0136,375.89,47.25,23.7,3914
2024-02-10,HH0446,345.06,44.16,30.96,2295
2024-05-28,HH0373,464.74,51.08,28.53,6880
2024-04-27,HH0096,172.53,46.07,27.5,2898
2024-06-26,HH0027,286.9,55.69,25.5,7320
2024-01-26,HH0153,370.41,51.42,26.03,3864
2024-02-15,HH0440,252.74,46.39,23.62,9040
2024-03-03,HH0405,320.27,52.27,23.81,3025
2024-05-30,HH0241,370.14,48.67,24.96,7462
2024-01-19,HH0054,291.4,58.63,14.21,1633
2024-05-03,HH0041,262.43,46.37,20.92,2125
2024-06-09,HH0173,263.3,50.46,30.21,3713
2024-04-13,HH0055,452.85,52.1,29.02,7581
2024-05-26,HH0331,270.23,53.9,20.64,3587
2024-02-19,HH0414,342.64,47.87,32.25,4037
2024-04-16,HH0466,277.06,52.69,24.98,1097
2024-02-17,HH0364,390.36,56.2,27.8,3792
2024-01-29,HH0086,289.58,48.2,30.85,4983
2024-04-01,HH0459,311.42,48.45,23.22,7072
2024-02-08,HH0275,277.46,45.96,28.15,8867
2024-03-30,HH0393,357.9,53.27,22.64,1570
2024-04-12,HH0317,357.53,49.03,26.44,9304
2024-03-29,HH0284,341.3,50.7,29.13,4336
2024-05-27,HH0359,282.0,44.59,19.98,7901
2024-02-12,HH0114,293.78,53.15,23.15,7773
2024-03-04,HH0074,378.25,42.44,24.19,1108
2024-05-03,HH0117,301.03,53.98,19.46,8905
2024-05-11,HH0483,270.7,50.14,31.03,9477
2024-05-02,HH0173,309.2,46.84,20.55,7026
2024-03-13,HH0450,399.09,46.65,22.11,8155
2024-01-25,HH0482,275.04,50.28,22.21,7454
2024-05-15,HH0380,383.78,52.32,30.91,4783
2024-06-03,HH0446,265.61,50.57,32.61,7620
2024-05-31,HH0100,257.51,44.76,29.73,5052
2024-04-03,HH0075,295.78,53.33,18.44,3253
2024-02-07,HH0137,333.21,47.92,20.59,7635
2024-03-24,HH0006,321.42,52.56,28.67,1258
2024-03-21,HH0476,335.47,57.87,18.44,6689
2024-02-12,HH0095,244.83,50.44,31.01,1956
2024-06-04,HH0495,249.71,51.95,20.92,9254
2024-06-16,HH0208,314.29,47.27,28.72,4914
2024-06-05,HH0354,351.19,48.52,23.92,7194
2024-01-17,HH0108,323.05,46.73,29.2,2396
2024-02-23,HH0123,258.69,60.62,18.9,3689
2024-03-10,HH0073,285.66,41.52,19.32,4817
2024-06-06,HH0274,209.55,50.04,25.6,9640
2024-03-13,HH0008,292.28,54.98,29.05,4307
2024-02-19,HH0434,580.63,44.58,29.36,1119
2024-03-28,HH0011,265.92,50.68,19.27,9116
2024-01-23,HH0139,303.83,45.03,25.07,8683
2024-06-05,HH0106,376.97,43.24,26.95,9904
2024-02-21,HH0157,321.66,47.63,22.0,9858
2024-06-23,HH0384,317.77,48.39,29.05,5491
2024-01-29,HH0491,235.42,51.6,31.2,5557
2024-04-13,HH0466,361.93,51.84,27.46,2230
2024-03-25,HH0324,328.87,45.64,20.69,3479
2024-06-04,HH0184,321.02,48.14,23.89,5432
2024-02-18,HH0027,239.45,50.54,19.93,2149
2024-03-08,HH0143,243.95,53.9,21.26,9362
2024-04-12,HH0491,232.06,50.74,27.14,3196
2024-05-14,HH0266,374.16,46.63,28.14,7233
2024-01-18,HH0299,425.4,52.94,22.36,3735
2024-02-08,HH0372,650.55,50.75,23.54,4148
2024-01-14,HH0258,301.08,50.42,21.14,9699
2024-05-09,HH0269,230.15,44.31,18.96,5566
2024-04-27,HH0466,320.37,55.17,29.38,3919
2024-06-06,HH0355,244.81,59.18,36.62,5717
2024-02-24,HH0457,312.65,50.19,19.95,9976
2024-02-10,HH0150,331.12,48.67,24.17,8313
2024-02-04,HH0290,325.17,55.91,21.43,4209
2024-02-03,HH0385,372.78,48.04,30.77,1993
2024-02-04,HH0054,281.02,50.17,25.87,1734
2024-04-02,HH0451,283.15,45.43,22.97,1311
2024-03-04,HH0375,330.23,54.29,29.89,2426
2024-02-27,HH0184,269.23,45.36,22.19,5198
2024-04-21,HH0141,312.34,51.85,19.46,1927
2024-01-08,HH0002,273.88,52.35,23.14,9156
2024-05-06,HH0089,247.92,47.6,26.54,6338
2024-05-26,HH0196,260.82,53.19,26.63,8049
2024-03-21,HH0343,791.53,43.16,25.81,7308
2024-05-19,HH0157,212.88,46.88,26.77,1404
2024-01-10,HH0274,307.45,45.01,22.49,3236
2024-06-24,HH0043,274.63,60.83,12.49,1694
2024-01-11,HH0019,300.28,53.38,28.75,2055
2024-03-02,HH0065,232.75,51.08,24.19,7583
2024-02-03,HH0479,319.49,46.59,15.44,8800
2024-06-09,HH0196,295.88,56.53,23.53,6941
2024-05-04,HH0024,265.83,50.48,23.42,4344
2024-04-17,HH0045,274.55,55.31,16.25,9668
2024-04-29,HH0338,382.9,51.0,23.13,5830
2024-04-26,HH0051,256.65,45.44,20.65,2208
2024-04-12,HH0114,226.39,46.98,27.89,8153
2024-06-01,HH0299,303.02,56.0,21.03,5727
2024-06-09,HH0491,307.72,50.26,27.04,3852
2024-05-26,HH0286,366.43,46.01,19.36,5187
2024-02-05,HH0120,314.2,57.66,21.99,3760
2024-02-19,HH0191,291.38,53.44,30.83,9250
2024-05-23,HH0081,302.76,54.65,17.42,1620
2024-01-02,HH0444,337.54,49.65,27.87,3543
2024-03-21,HH0444,347.09,47.85,26.94,3144
2024-04-07,HH0184,211.52,53.09,31.44,2071
2024-06-12,HH0243,220.82,48.09,24.25,6745
2024-06-18,HH0002,284.95,45.89,20.31,2698
2024-03-01,HH0113,416.03,44.7,26.7,6266
2024-02-22,HH0024,303.72,47.01,29.14,8903
2024-02-22,HH0081,285.35,56.63,25.01,7676
2024-02-17,HH0116,312.13,51.57,29.05,6039
2024-02-15,HH0053,328.31,51.29,23.61,7758
2024-05-14,HH0317,334.93,50.75,18.16,7053
2024-05-15,HH0288,242.01,52.81,34.58,5944
2024-06-07,HH0274,248.84,52.6,28.66,8397
2024-02-02,HH0283,281.75,46.34,29.17,9369
2024-06-07,HH0262,302.08,47.85,20.42,1030
2024-01-04,HH0426,278.1,49.96,23.86,3047
2024-03-27,HH0443,272.26,50.23,31.84,8026
2024-06-19,HH0171,236.82,39.9,22.45,6223
2024-05-25,HH0018,208.64,53.09,22.07,6284
2024-05-01,HH0308,309.02,50.53,17.4,9968
2024-04-23,HH0146,369.96,53.58,27.95,2562
2024-06-16,HH0393,245.18,48.8,30.37,8455
2024-02-20,HH0432,391.18,46.05,24.5,1825
2024-05-03,HH0240,307.58,46.42,25.05,2099
2024-04-23,HH0213,363.26,50.28,27.61,3450
2024-01-18,HH0460,318.12,51.81,19.27,9490
2024-01-11,HH0247,312.64,47.17,19.99,8022
2024-06-14,HH0295,323.97,53.57,29.01,7202
2024-04-17,HH0081,247.41,65.09,24.43,3224
2024-05-04,HH0196,310.31,51.5,24.83,4129
2024-03-25,HH0186,240.86,47.53,25.64,5026
2024-03-07,HH0354,301.21,40.07,20.93,2816
2024-01-04,HH0223,413.27,47.51,35.34,7612
2024-06-12,HH0482,343.7,57.22,21.44,1813
2024-05-15,HH0096,332.42,43.63,30.42,9957
2024-03-30,HH0127,379.42,50.33,30.23,2346
2024-01-22,HH0038,385.57,53.98,23.47,6003
2024-01-14,HH0313,285.67,45.31,25.16,3702
2024-03-03,HH0080,393.2,38.57,25.91,4248
2024-05-21,HH0056,285.44,57.08,23.75,7562
2024-01-23,HH0076,327.71,49.08,26.97,3533
2024-01-06,HH0332,248.54,48.18,23.97,1341
2024-06-26,HH0223,279.13,52.23,25.87,2020
2024-03-10,HH0234,361.99,45.03,27.94,6547
2024-03-10,HH0338,328.9,37.72,19.96,7359
2024-01-28,HH0050,623.83,59.21,29.5,8312
2024-06-13,HH0092,292.86,51.19,24.33,2642
2024-03-16,HH0145,359.9,48.5,20.21,9237
2024-03-03,HH0374,331.09,55.18,19.43,7672
2024-06-05,HH0410,356.32,52.83,36.77,8532
2024-01-26,HH0369,317.91,55.56,28.48,2202
2024-02-26,HH0486,251.91,49.68,27.37,6230
2024-03-31,HH0454,311.39,46.76,22.34,3001
2024-01-25,HH0016,301.37,51.1,26.57,6459
2024-04-27,HH0010,293.63,50.76,29.11,9703
2024-04-16,HH0403,375.91,52.68,21.97,2954
2024-01-19,HH0463,333.89,50.46,19.69,8017
2024-03-21,HH0077,317.01,55.34,19.26,9460
2024-04-05,HH0061,304.84,51.68,33.57,5330
2024-06-11,HH0078,384.69,49.21,35.19,2824
2024-06-16,HH0110,219.56,58.99,35.31,6882
2024-04-21,HH0192,293.27,51.24,22.0,3441
2024-04-24,HH0400,302.26,42.04,24.49,6694
2024-01-02,HH0015,380.13,54.08,19.66,8566
2024-01-15,HH0154,280.49,54.8,21.75,5094
2024-06-19,HH0048,312.65,59.55,25.61,7803
2024-02-15,HH0467,303.06,50.26,27.23,6298
2024-01-02,HH0210,234.25,46.38,32.85,2618
2024-05-23,HH0103,180.27,51.85,22.12,4363
2024-02-26,HH0451,317.01,47.28,32.64,8274
2024-03-10,HH0045,328.18,40.95,21.83,9230
2024-06-23,HH0225,384.09,50.31,15.71,3181
2024-02-23,HH0126,317.19,46.63,19.7,8130
2024-04-29,HH0164,330.69,56.78,32.27,1978
2024-01-29,HH0146,373.39,48.03,19.38,8621
2024-04-17,HH0165,333.59,49.83,26.33,7427
2024-06-16,HH0476,238.61,47.1,23.45,8177
2024-02-10,HH0049,264.55,51.66,17.02,7319
2024-04-27,HH0183,271.99,43.8,19.33,4419
2024-04-14,HH0395,273.19,45.98,18.22,6806
2024-03-02,HH0456,290.07,51.26,22.56,6509
2024-04-15,HH0432,301.69,45.98,21.69,1161
2024-06-21,HH0152,306.36,44.27,32.53,1570
2024-06-28,HH0427,329.34,41.61,28.91,9624
2024-05-30,HH0016,222.7,57.73,31.01,9838
2024-01-30,HH0260,334.68,40.3,27.19,1642
2024-06-24,HH0476,375.48,49.21,18.4,3739
2024-06-21,HH0280,366.22,51.12,22.97,5661
2024-01-13,HH0368,318.05,45.91,15.29,2763
2024-03-02,HH0359,333.08,48.24,29.1,7197
2024-05-13,HH0120,243.02,53.6,13.83,5204
2024-01-27,HH0009,266.62,43.94,25.42,5362
2024-05-24,HH0202,292.05,47.32,24.13,3234
2024-06-22,HH0453,342.92,44.08,34.02,4413
2024-01-16,HH0147,315.5,59.21,25.03,9347
2024-05-07,HH0150,327.72,51.19,25.04,4482
2024-02-12,HH0285,268.77,53.27,16.97,3635
2024-01-25,HH0319,233.78,49.83,33.69,4219
2024-03-27,HH0491,269.59,61.9,29.6,1705
2024-04-02,HH0301,307.99,50.95,24.05,5807
2024-01-14,HH0285,274.95,48.2,30.2,3382
2024-05-01,HH0308,365.17,49.24,32.48,4724
2024-03-13,HH0349,313.04,53.66,26.46,5153
2024-06-28,HH0194,349.67,53.77,21.61,4856
2024-01-30,HH0378,223.31,49.99,18.76,1571
2024-06-02,HH0014,266.22,51.68,24.97,2897
2024-02-03,HH0284,295.91,52.03,27.28,9758
2024-01-15,HH0421,260.63,51.4,24.4,7304
2024-06-20,HH0079,234.57,46.6,18.85,8436
2024-02-01,HH0047,306.23,49.28,20.54,5681
2024-03-12,HH0428,293.67,48.82,25.81,1934
2024-02-18,HH0265,334.07,48.9,21.07,4984
2024-01-19,HH0101,396.63,44.8,21.63,3651
2024-05-11,HH0020,272.61,55.5,25.83,2889
2024-01-16,HH0029,329.93,47.72,28.2,2401
2024-02-01,HH0109,362.57,52.17,35.6,7464
2024-03-26,HH0430,333.34,48.9,22.05,1393
2024-06-03,HH0153,291.93,52.35,30.57,8289
2024-02-01,HH0164,275.83,52.54,29.58,4892
2024-03-08,HH0443,350.55,54.9,23.7,6889
2024-05-17,HH0018,188.61,45.44,28.52,8215
2024-06-05,HH0294,395.35,50.29,28.27,3064
2024-01-24,HH0177,301.96,45.44,27.71,3843
2024-04-15,HH0164,376.84,45.6,25.53,9926
2024-02-07,HH0156,288.66,49.31,27.79,8529
2024-05-27,HH0041,345.46,45.94,26.32,6801
2024-04-25,HH0117,291.72,55.76,20.91,3083
2024-05-12,HH0448,258.17,48.08,24.34,2151
2024-05-21,HH0294,348.38,44.12,22.68,7245
2024-04-30,HH0431,434.68,53.89,30.82,7495
2024-05-26,HH0256,366.97,50.69,25.39,3069
2024-06-09,HH0421,252.86,42.04,25.15,7449
2024-01-14,HH0340,351.25,47.04,26.07,4575
2024-04-27,HH0450,278.39,44.18,34.33,9926
2024-05-23,HH0366,318.83,46.24,18.93,9047
2024-02-03,HH0032,375.11,43.74,21.7,8874
2024-01-14,HH0402,338.9,49.25,20.78,5982
2024-05-07,HH0045,295.75,39.61,22.42,6954
2024-02-22,HH0332,263.9,54.73,27.01,8924
2024-02-16,HH0007,260.03,35.71,26.5,5651
2024-01-14,HH0480,340.82,46.81,22.1,8410
2024-03-19,HH0339,321.32,45.18,22.18,2733
2024-05-12,HH0475,321.12,41.2,28.6,1946
2024-06-08,HH0085,328.78,45.83,26.05,1839
2024-05-23,HH0417,390.23,47.26,25.5,6388
2024-03-16,HH0225,282.56,57.54,37.51,4683
2024-01-02,HH0422,270.1,46.57,28.36,6658
2024-02-07,HH0337,288.32,42.05,24.09,6454
2024-06-23,HH0469,274.41,52.56,27.21,1751
2024-06-20,HH0191,210.23,55.83,27.04,9951
2024-04-03,HH0371,134.67,51.3,18.66,7301
2024-04-24,HH0313,243.32,47.01,28.54,1134
2024-06-23,HH0031,330.07,46.44,19.95,1216
2024-04-22,HH0185,386.03,46.61,22.01,9227
2024-03-01,HH0156,278.61,41.66,29.61,3368
2024-01-12,HH0495,383.08,47.07,32.98,7204
2024-06-15,HH0301,327.64,48.73,19.4,3405
2024-01-23,HH0456,331.76,54.38,23.31,6615
2024-05-07,HH0316,360.77,48.97,18.57,5288
2024-05-31,HH0107,351.67,52.63,25.8,6657
2024-03-24,HH0164,345.73,48.49,26.83,7169
2024-04-18,HH0241,318.76,43.62,19.87,2919
2024-01-08,HH0034,246.42,52.7,21.84,6095
2024-04-26,HH0181,235.54,48.74,23.2,7560
2024-06-15,HH0104,414.59,50.0,25.1,5795
2024-06-25,HH0353,323.1,47.38,30.78,2033
2024-04-14,HH0188,176.01,50.46,31.49,9582
2024-05-18,HH0040,215.67,49.18,17.36,2399
2024-04-02,HH0383,290.41,45.41,23.87,6365
2024-05-11,HH0028,346.57,41.98,26.76,9452
2024-03-20,HH0007,393.26,47.81,18.8,1094
2024-01-16,HH0484,343.51,55.15,17.53,9527
2024-02-13,HH0179,261.49,43.45,37.35,9510
2024-03-03,HH0147,275.92,55.35,35.4,4758
2024-06-23,HH0394,375.78,50.22,22.83,9208
2024-01-29,HH0491,327.77,40.75,24.63,7076
2024-02-08,HH0371,273.14,50.43,26.58,3528
2024-03-15,HH0183,343.74,49.53,23.04,6935
2024-03-12,HH0160,368.82,54.21,27.47,2219
2024-03-28,HH0170,287.31,46.85,18.34,5123
2024-04-11,HH0084,380.34,48.65,27.1,9546
2024-06-02,HH0483,298.07,56.92,20.88,1717
2024-05-27,HH0395,280.49,58.37,23.84,7019
2024-06-14,HH0301,270.38,42.79,17.12,9458
2024-06-01,HH0140,274.82,54.44,30.82,8215
2024-01-03,HH0203,213.69,40.54,28.69,2521
2024-02-26,HH0222,323.73,58.13,27.13,4085
2024-05-04,HH0474,259.57,51.34,26.4,5271
2024-04-28,HH0373,293.1,43.33,25.99,2621
2024-06-28,HH0331,304.21,52.6,18.42,3214
2024-04-28,HH0468,265.76,47.31,25.59,9429
2024-04-03,HH0404,306.91,50.56,32.52,1638
2024-03-10,HH0048,280.51,48.07,30.04,8817
2024-05-24,HH0447,362.48,42.38,25.48,4398
2024-05-20,HH0001,322.98,42.28,29.13,7065
2024-04-15,HH0019,222.11,63.5,26.77,7483
2024-05-29,HH0027,280.79,45.44,22.96,5706
2024-02-05,HH0397,293.26,37.99,26.49,6973
2024-01-05,HH0279,265.8,49.67,25.16,2506
2024-03-05,HH0385,324.9,48.4,24.04,3248
2024-06-23,HH0134,440.64,46.27,20.38,8981
2024-02-02,HH0306,209.14,48.5,19.91,3822
2024-04-04,HH0216,512.99,46.04,26.34,4585
2024-02-12,HH0112,223.29,42.1,24.08,7271
2024-06-19,HH0357,303.5,48.85,21.11,2192
2024-02-20,HH0387,339.63,53.52,10.82,3042
2024-01-11,HH0015,255.69,53.48,23.01,5177
2024-02-06,HH0123,334.48,52.66,20.55,1667
2024-02-06,HH0101,292.66,51.95,25.48,9157
2024-03-22,HH0438,373.33,51.94,19.87,4578
2024-06-25,HH0050,324.66,51.69,33.69,1352
2024-01-13,HH0489,341.63,58.65,22.11,7134
2024-06-14,HH0204,337.89,51.04,29.52,3641
2024-06-26,HH0400,307.78,44.74,23.74,8689
2024-05-09,HH0175,315.43,61.84,25.79,9254
2024-01-15,HH0471,265.11,43.51,24.25,1815
2024-01-15,HH0148,336.3,47.86,31.97,3209
2024-06-19,HH0177,294.38,54.19,21.33,5394
2024-01-17,HH0427,301.67,49.45,25.73,8352
2024-03-09,HH0108,353.84,46.4,20.08,4228
2024-02-18,HH0089,278.16,44.05,21.23,5734
2024-01-28,HH0398,298.77,43.51,33.82,2987
2024-06-16,HH0180,307.12,52.49,15.36,8347
2024-03-03,HH0079,259.13,48.79,22.72,1137
2024-06-06,HH0121,420.24,50.4,23.34,5266
2024-04-25,HH0436,200.9,49.68,23.27,4024
2024-02-01,HH0239,332.94,48.98,27.11,5179
2024-05-18,HH0050,252.4,49.07,7.59,2277
2024-06-07,HH0155,210.25,47.52,30.75,7458
2024-01-25,HH0469,269.91,46.23,36.57,7333
2024-01-12,HH0070,342.4,49.08,20.55,9664
2024-04-20,HH0375,365.6,55.59,26.44,7131
2024-05-22,HH0241,294.47,46.79,40.13,1810
2024-05-27,HH0343,256.73,47.71,29.04,9089
2024-06-07,HH0470,334.11,52.8,28.59,1805
